Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3070,62,Female,Jeans,Clothing,73,Delaware,Magenta,L,Spring,4.6,No,Express,No,No,17,Debit Card,Quarterly
3071,52,Female,Shoes,Footwear,26,Alabama,Red,XL,Fall,2.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly
3072,23,Female,Sweater,Clothing,41,New Hampshire,Turquoise,L,Spring,3.4,No,Next Day Air,No,No,6,PayPal,Monthly
3073,26,Female,Jewelry,Accessories,98,New York,Peach,L,Spring,3.1,No,Standard,No,No,46,PayPal,Quarterly
3074,58,Female,Shirt,Clothing,63,Oregon,White,L,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,26,Female,Boots,Footwear,55,Massachusetts,Maroon,L,Winter,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,54,Female,Shorts,Clothing,90,Utah,Beige,XL,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
3077,66,Female,Handbag,Accessories,46,New Hampshire,Blue,M,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly
3078,60,Female,Sweater,Clothing,88,Illinois,Red,S,Spring,3,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,32,Female,Belt,Accessories,95,Alaska,Blue,M,Spring,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,48,Female,Belt,Accessories,31,Wyoming,Maroon,M,Fall,4,No,Store Pickup,No,No,4,Bank Transfer,Annually
3081,69,Female,Hoodie,Clothing,42,Colorado,Yellow,L,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,64,Female,Sneakers,Footwear,44,Vermont,Pink,L,Winter,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly
3083,56,Female,T-shirt,Clothing,99,Utah,Maroon,M,Spring,4,No,Next Day Air,No,No,20,Bank Transfer,Annually
3084,22,Female,Pants,Clothing,20,Illinois,Purple,S,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
3085,46,Female,Scarf,Accessories,37,Idaho,Indigo,S,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly
3086,24,Female,Sweater,Clothing,50,Nevada,Gray,L,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,47,Female,Handbag,Accessories,73,Utah,Lavender,M,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,62,Female,Shirt,Clothing,84,North Carolina,Charcoal,M,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,34,Female,Dress,Clothing,64,Arkansas,Teal,M,Spring,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,50,Female,Sandals,Footwear,21,North Carolina,Blue,L,Fall,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,29,Female,Shirt,Clothing,36,Texas,Peach,M,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,68,Female,Dress,Clothing,81,Nevada,Orange,L,Winter,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually
3093,52,Female,Sunglasses,Accessories,54,Utah,Silver,L,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,29,Female,Socks,Clothing,63,Pennsylvania,Red,L,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months
3095,22,Female,Sandals,Footwear,59,Georgia,Gray,M,Summer,2.7,No,Store Pickup,No,No,9,Cash,Weekly
3096,62,Female,Hat,Accessories,53,Minnesota,Beige,S,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly
3097,69,Female,Shirt,Clothing,63,Kansas,White,L,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,48,Female,Shoes,Footwear,33,Delaware,Silver,M,Fall,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,66,Female,Pants,Clothing,64,New Mexico,Cyan,L,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,42,Female,Shirt,Clothing,98,Michigan,Maroon,S,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,50,Female,Hat,Accessories,85,Vermont,Purple,L,Winter,3.9,No,Express,No,No,3,Bank Transfer,Weekly
3102,32,Female,Jewelry,Accessories,82,Idaho,Brown,S,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly
3103,51,Female,Jacket,Outerwear,85,South Dakota,Green,M,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
3104,27,Female,Shirt,Clothing,37,Illinois,Peach,S,Winter,3,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,43,Female,Pants,Clothing,56,Georgia,Turquoise,S,Summer,5,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,48,Female,Skirt,Clothing,33,Oregon,Olive,M,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly
3107,62,Female,Sandals,Footwear,57,Alabama,Yellow,M,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually
3108,65,Female,Blouse,Clothing,31,Hawaii,Gray,L,Winter,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly
3109,50,Female,Socks,Clothing,69,Oregon,Purple,M,Fall,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly
3110,60,Female,Jacket,Outerwear,92,Illinois,Gray,M,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,19,Female,Handbag,Accessories,46,Texas,Lavender,L,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,21,Female,Belt,Accessories,81,Kansas,Indigo,XL,Spring,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly
3113,19,Female,Blouse,Clothing,97,Texas,Green,S,Fall,3.8,No,Express,No,No,26,Venmo,Annually
3114,46,Female,Shirt,Clothing,93,Nebraska,Green,L,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly
3115,21,Female,Handbag,Accessories,56,Arkansas,Olive,M,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,26,Female,Scarf,Accessories,53,South Dakota,Charcoal,M,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,50,Female,Coat,Outerwear,66,Montana,Gray,L,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly
3118,43,Female,Hoodie,Clothing,50,Florida,Olive,M,Fall,3,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,61,Female,Shorts,Clothing,97,Virginia,Blue,L,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly
3120,63,Female,Sandals,Footwear,79,Louisiana,Silver,XL,Winter,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,46,Female,Shirt,Clothing,76,Louisiana,Magenta,M,Fall,4,No,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,63,Female,Hoodie,Clothing,38,Louisiana,Black,L,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly
3123,23,Female,Socks,Clothing,45,Georgia,Pink,M,Fall,3,No,Express,No,No,34,Credit Card,Fortnightly
3124,57,Female,Handbag,Accessories,77,Iowa,Red,XL,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
3125,57,Female,Jewelry,Accessories,51,California,Peach,M,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months
3126,33,Female,Coat,Outerwear,26,Oregon,Lavender,L,Spring,4,No,Standard,No,No,3,Cash,Quarterly
3127,57,Female,Sunglasses,Accessories,76,Maine,Lavender,L,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly
3128,55,Female,Gloves,Accessories,94,Louisiana,Beige,M,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months
3129,65,Female,Jacket,Outerwear,32,Arkansas,Indigo,S,Fall,4.4,No,Standard,No,No,20,Cash,Annually
3130,60,Female,Sandals,Footwear,20,Maryland,Cyan,S,Summer,4.7,No,Express,No,No,40,Venmo,Every 3 Months
3131,52,Female,Pants,Clothing,20,Vermont,Yellow,M,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
3132,34,Female,Jacket,Outerwear,59,North Dakota,Peach,M,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3133,33,Female,Sweater,Clothing,97,Michigan,Yellow,M,Summer,4.2,No,Express,No,No,26,Cash,Quarterly
3134,58,Female,T-shirt,Clothing,68,Arkansas,Orange,M,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3135,35,Female,Boots,Footwear,66,Kentucky,Gray,L,Spring,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly
3136,68,Female,Shoes,Footwear,85,Indiana,Yellow,L,Spring,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly
3137,58,Female,Skirt,Clothing,32,Minnesota,Gray,M,Fall,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3138,34,Female,Coat,Outerwear,44,Louisiana,Turquoise,M,Spring,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly
3139,47,Female,Blouse,Clothing,95,Kentucky,Gray,L,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months
3140,35,Female,Sunglasses,Accessories,85,Georgia,Olive,M,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Weekly
3141,34,Female,Gloves,Accessories,44,Alaska,Peach,XL,Summer,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly
3142,36,Female,Sunglasses,Accessories,30,Mississippi,Peach,S,Winter,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly
3143,23,Female,Sneakers,Footwear,21,Kansas,Magenta,L,Winter,4,No,2-Day Shipping,No,No,1,Venmo,Quarterly
3144,68,Female,Hoodie,Clothing,22,Arizona,Purple,M,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
3145,23,Female,Boots,Footwear,70,Maine,Beige,L,Spring,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly
3146,57,Female,Handbag,Accessories,29,Texas,Purple,XL,Spring,4.6,No,Standard,No,No,16,PayPal,Fortnightly
3147,21,Female,Shirt,Clothing,83,Virginia,Yellow,S,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually
3148,45,Female,Sweater,Clothing,99,North Dakota,Pink,M,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly
3149,37,Female,Shorts,Clothing,35,West Virginia,Purple,L,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly
3150,18,Female,Belt,Accessories,40,North Carolina,Lavender,M,Winter,4.6,No,Free Shipping,No,No,9,Venmo,Annually
3151,55,Female,Blouse,Clothing,25,Georgia,Peach,M,Spring,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly
3152,52,Female,T-shirt,Clothing,64,New Mexico,Orange,L,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3153,49,Female,Belt,Accessories,90,North Carolina,Red,M,Fall,3.1,No,Store Pickup,No,No,17,PayPal,Monthly
3154,56,Female,Socks,Clothing,88,Alabama,Red,L,Fall,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly
3155,27,Female,Belt,Accessories,55,Connecticut,Gold,M,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly
3156,22,Female,Handbag,Accessories,90,Montana,Brown,M,Fall,4.3,No,Free Shipping,No,No,34,Cash,Annually
3157,18,Female,Shirt,Clothing,50,Montana,Black,M,Winter,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly
3158,21,Female,Belt,Accessories,34,Maine,Red,L,Fall,3.1,No,Store Pickup,No,No,5,Debit Card,Fortnightly
3159,30,Female,Jewelry,Accessories,77,Mississippi,Gray,M,Winter,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly
3160,62,Female,Hat,Accessories,89,Louisiana,Pink,L,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
3161,28,Female,Backpack,Accessories,87,Nebraska,Turquoise,XL,Fall,3.8,No,Next Day Air,No,No,37,Cash,Fortnightly
3162,66,Female,Dress,Clothing,77,Massachusetts,Charcoal,S,Winter,4.2,No,2-Day Shipping,No,No,43,Cash,Monthly
3163,66,Female,Shoes,Footwear,85,Wisconsin,Blue,L,Winter,3.9,No,Standard,No,No,28,Bank Transfer,Quarterly
3164,49,Female,Pants,Clothing,66,Nebraska,Turquoise,XL,Summer,2.8,No,Express,No,No,36,Cash,Monthly
3165,40,Female,Dress,Clothing,32,Arizona,Silver,L,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually
3166,49,Female,Jacket,Outerwear,92,Hawaii,Lavender,M,Spring,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
3167,19,Female,Shirt,Clothing,80,Georgia,Gold,M,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
3168,24,Female,Dress,Clothing,78,Oregon,Blue,M,Fall,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly
3169,31,Female,Jeans,Clothing,24,Montana,Orange,M,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly
3170,35,Female,T-shirt,Clothing,59,Georgia,White,M,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Charcoal,XL,Spring,4.4,No,Express,No,No,10,Credit Card,Fortnightly
3172,68,Female,Jewelry,Accessories,26,Tennessee,Maroon,M,Spring,3.1,No,Express,No,No,26,Bank Transfer,Bi-Weekly
3173,57,Female,Socks,Clothing,52,Missouri,Olive,M,Fall,3.7,No,Standard,No,No,30,Debit Card,Bi-Weekly
3174,69,Female,Skirt,Clothing,46,Washington,Teal,L,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly
3175,45,Female,Pants,Clothing,52,Oklahoma,Orange,L,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly
3176,35,Female,Socks,Clothing,42,Connecticut,Maroon,M,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months
3177,36,Female,Sandals,Footwear,37,Arkansas,Turquoise,XL,Spring,4.6,No,2-Day Shipping,No,No,39,Credit Card,Monthly
3178,55,Female,Belt,Accessories,52,Missouri,Beige,L,Fall,3.2,No,Standard,No,No,31,Credit Card,Monthly
3179,66,Female,Sandals,Footwear,34,Washington,Beige,L,Spring,2.7,No,Free Shipping,No,No,28,Credit Card,Annually
3180,57,Female,Shorts,Clothing,88,Idaho,Olive,M,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
3181,18,Female,Handbag,Accessories,88,Montana,Turquoise,L,Fall,3.8,No,Standard,No,No,46,PayPal,Weekly
3182,31,Female,Jacket,Outerwear,51,Montana,Charcoal,M,Summer,4.4,No,Free Shipping,No,No,27,PayPal,Every 3 Months
3183,50,Female,Sunglasses,Accessories,97,Georgia,Green,L,Fall,3.6,No,Free Shipping,No,No,4,Credit Card,Annually
3184,50,Female,Sneakers,Footwear,56,Mississippi,Green,M,Winter,3.5,No,Standard,No,No,14,Cash,Every 3 Months
3185,61,Female,Sweater,Clothing,53,Hawaii,Green,L,Spring,4.2,No,2-Day Shipping,No,No,30,Venmo,Quarterly
3186,52,Female,Skirt,Clothing,71,Ohio,Gold,L,Fall,4.7,No,Express,No,No,6,PayPal,Annually
3187,38,Female,Jewelry,Accessories,93,Virginia,Cyan,S,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Annually
3188,67,Female,Blouse,Clothing,72,Texas,Indigo,L,Winter,3.2,No,Free Shipping,No,No,28,Debit Card,Weekly
3189,42,Female,Blouse,Clothing,59,Vermont,Lavender,M,Winter,3.5,No,Standard,No,No,39,Bank Transfer,Monthly
3190,25,Female,Boots,Footwear,87,Kansas,Beige,M,Summer,4.2,No,Store Pickup,No,No,30,PayPal,Bi-Weekly
3191,41,Female,Jeans,Clothing,78,California,Purple,S,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3192,62,Female,Hoodie,Clothing,68,Mississippi,Maroon,XL,Winter,4.7,No,Store Pickup,No,No,42,Credit Card,Every 3 Months
3193,19,Female,Sweater,Clothing,76,Iowa,Maroon,S,Fall,3,No,Free Shipping,No,No,20,Cash,Fortnightly
3194,63,Female,Gloves,Accessories,99,Virginia,Teal,L,Winter,4,No,Express,No,No,35,Credit Card,Fortnightly
3195,43,Female,Sneakers,Footwear,52,Maryland,Gold,L,Summer,4.6,No,Standard,No,No,10,Credit Card,Bi-Weekly
3196,68,Female,Sunglasses,Accessories,58,Missouri,Red,S,Spring,4.9,No,Next Day Air,No,No,36,Credit Card,Quarterly
3197,24,Female,Belt,Accessories,59,Wisconsin,Maroon,L,Winter,2.8,No,Express,No,No,21,Debit Card,Fortnightly
3198,27,Female,Sweater,Clothing,71,Maine,Teal,M,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months
3199,61,Female,Gloves,Accessories,94,Pennsylvania,Peach,L,Winter,2.8,No,Free Shipping,No,No,39,Debit Card,Weekly
3200,59,Female,Handbag,Accessories,40,Maine,Pink,XL,Winter,4.2,No,Express,No,No,16,PayPal,Monthly
3201,67,Female,Socks,Clothing,24,Missouri,Black,L,Spring,4.8,No,Free Shipping,No,No,32,Credit Card,Monthly
3202,46,Female,Pants,Clothing,38,Vermont,Indigo,S,Fall,2.8,No,2-Day Shipping,No,No,34,Cash,Monthly
3203,65,Female,Scarf,Accessories,37,Wisconsin,Green,L,Fall,4.5,No,Standard,No,No,38,Venmo,Annually
3204,63,Female,Coat,Outerwear,29,New Jersey,Teal,L,Spring,4.1,No,Express,No,No,14,Venmo,Annually
3205,57,Female,Jacket,Outerwear,92,New Mexico,Lavender,XL,Fall,4.3,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly
3206,40,Female,Hoodie,Clothing,24,Colorado,Magenta,XL,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
3207,36,Female,Boots,Footwear,52,California,Brown,M,Winter,3,No,Free Shipping,No,No,49,PayPal,Monthly
3208,67,Female,Socks,Clothing,29,Arizona,Beige,XL,Summer,2.7,No,Next Day Air,No,No,14,PayPal,Annually
3209,61,Female,Jewelry,Accessories,30,Indiana,Indigo,L,Winter,3.3,No,2-Day Shipping,No,No,42,PayPal,Weekly
3210,64,Female,Shoes,Footwear,31,Arkansas,Peach,L,Fall,4.3,No,Standard,No,No,39,Debit Card,Annually
3211,30,Female,Socks,Clothing,67,Nevada,Magenta,M,Summer,2.9,No,Express,No,No,43,Venmo,Bi-Weekly
3212,53,Female,Pants,Clothing,65,Rhode Island,Turquoise,L,Winter,4.9,No,Standard,No,No,12,Cash,Monthly
3213,27,Female,Sneakers,Footwear,22,Wyoming,Indigo,M,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly
3214,27,Female,Sunglasses,Accessories,56,Texas,Brown,M,Winter,3.3,No,Standard,No,No,33,Credit Card,Monthly
3215,53,Female,Skirt,Clothing,78,Washington,Yellow,M,Spring,3.1,No,Free Shipping,No,No,6,Debit Card,Annually
3216,34,Female,Coat,Outerwear,90,Rhode Island,Magenta,M,Summer,2.7,No,Free Shipping,No,No,10,PayPal,Every 3 Months
3217,39,Female,Hoodie,Clothing,85,Illinois,Olive,S,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly
3218,44,Female,Sunglasses,Accessories,58,Oregon,Silver,M,Fall,3.4,No,Express,No,No,46,Venmo,Weekly
3219,37,Female,Skirt,Clothing,34,Florida,Teal,M,Fall,3.9,No,Express,No,No,49,PayPal,Monthly
3220,57,Female,Coat,Outerwear,40,Kansas,White,L,Summer,3.5,No,2-Day Shipping,No,No,39,Credit Card,Weekly
3221,38,Female,Handbag,Accessories,29,North Dakota,Blue,M,Fall,4.1,No,Free Shipping,No,No,16,Cash,Monthly
3222,21,Female,T-shirt,Clothing,76,New Hampshire,Yellow,M,Winter,3.2,No,Standard,No,No,28,Cash,Annually
3223,45,Female,Sunglasses,Accessories,84,Texas,Maroon,S,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly
3224,68,Female,Shirt,Clothing,65,Montana,Gray,S,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly
3225,37,Female,Hoodie,Clothing,80,Delaware,Indigo,L,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly
3226,53,Female,Blouse,Clothing,98,New Hampshire,Pink,M,Fall,3,No,Store Pickup,No,No,31,Credit Card,Weekly
3227,57,Female,Sneakers,Footwear,71,Minnesota,Beige,XL,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly
3228,28,Female,Scarf,Accessories,69,Alaska,White,XL,Fall,2.7,No,Free Shipping,No,No,42,Debit Card,Quarterly
3229,37,Female,Jewelry,Accessories,95,Connecticut,Yellow,M,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually
3230,54,Female,Pants,Clothing,67,Connecticut,Teal,M,Fall,2.7,No,Express,No,No,24,Cash,Monthly
3231,49,Female,Sneakers,Footwear,49,Kansas,Olive,M,Summer,2.5,No,Next Day Air,No,No,38,Debit Card,Annually
3232,62,Female,Shoes,Footwear,97,Nevada,Maroon,M,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3233,45,Female,T-shirt,Clothing,34,Massachusetts,White,M,Spring,4,No,Next Day Air,No,No,19,Bank Transfer,Monthly
3234,45,Female,Belt,Accessories,74,Indiana,Lavender,M,Fall,3.8,No,Express,No,No,11,Debit Card,Bi-Weekly
3235,49,Female,Jewelry,Accessories,96,Washington,Black,M,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly
3236,27,Female,Belt,Accessories,68,Kansas,Green,M,Summer,4,No,Free Shipping,No,No,18,Venmo,Monthly
3237,63,Female,Belt,Accessories,84,South Carolina,Olive,L,Fall,4.1,No,Next Day Air,No,No,8,Cash,Monthly
3238,61,Female,T-shirt,Clothing,57,Vermont,Gray,M,Summer,2.8,No,Express,No,No,4,Cash,Weekly
3239,25,Female,Sneakers,Footwear,84,Wyoming,Teal,XL,Fall,3.4,No,2-Day Shipping,No,No,37,Cash,Quarterly
3240,33,Female,Sunglasses,Accessories,32,Colorado,Charcoal,M,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Monthly
3241,56,Female,Sandals,Footwear,37,West Virginia,Violet,M,Fall,3.8,No,2-Day Shipping,No,No,37,Bank Transfer,Monthly
3242,50,Female,Handbag,Accessories,58,Connecticut,Lavender,M,Summer,4.4,No,Store Pickup,No,No,30,PayPal,Quarterly
3243,45,Female,Socks,Clothing,74,Oregon,Beige,S,Fall,2.8,No,Express,No,No,17,Venmo,Weekly
3244,45,Female,Hoodie,Clothing,99,Idaho,Black,L,Summer,5,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3245,65,Female,Sweater,Clothing,81,Arkansas,Black,M,Fall,4.7,No,Express,No,No,42,Credit Card,Annually
3246,63,Female,Pants,Clothing,76,Kansas,Purple,M,Fall,3.2,No,Next Day Air,No,No,20,Cash,Weekly
3247,70,Female,Sneakers,Footwear,98,Michigan,Magenta,M,Summer,2.9,No,Store Pickup,No,No,37,Cash,Monthly
3248,53,Female,Gloves,Accessories,91,Arkansas,Teal,M,Summer,3.7,No,Express,No,No,12,PayPal,Fortnightly
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,Teal,S,Summer,4.2,No,Free Shipping,No,No,41,Bank Transfer,Quarterly
3250,26,Female,Backpack,Accessories,83,Virginia,Pink,M,Summer,3.4,No,Express,No,No,32,Credit Card,Quarterly
3251,23,Female,Coat,Outerwear,90,Minnesota,Teal,M,Spring,2.9,No,2-Day Shipping,No,No,15,Venmo,Weekly
3252,25,Female,Coat,Outerwear,20,Nevada,Gold,M,Winter,3.7,No,Standard,No,No,39,Venmo,Quarterly
3253,69,Female,Sandals,Footwear,21,Montana,Brown,L,Spring,2.7,No,Store Pickup,No,No,48,Credit Card,Fortnightly
3254,36,Female,Backpack,Accessories,60,Nebraska,Brown,M,Fall,3.2,No,2-Day Shipping,No,No,8,Venmo,Fortnightly
3255,21,Female,Sweater,Clothing,31,Indiana,Magenta,S,Winter,4.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3256,57,Female,Shorts,Clothing,40,New Jersey,Black,M,Fall,2.8,No,Next Day Air,No,No,36,Bank Transfer,Monthly
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,Teal,L,Winter,4.7,No,Free Shipping,No,No,50,Venmo,Every 3 Months
3258,44,Female,Shirt,Clothing,98,Minnesota,Brown,M,Fall,3.3,No,Express,No,No,39,Venmo,Every 3 Months
3259,31,Female,Shoes,Footwear,51,New Jersey,Magenta,M,Spring,4.3,No,Express,No,No,11,Credit Card,Bi-Weekly
3260,57,Female,Hat,Accessories,95,Oklahoma,Indigo,XL,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Every 3 Months
3261,39,Female,Scarf,Accessories,36,Wisconsin,Violet,M,Summer,4.5,No,2-Day Shipping,No,No,7,Credit Card,Annually
3262,48,Female,Belt,Accessories,52,Rhode Island,Cyan,L,Winter,3.4,No,Store Pickup,No,No,50,Debit Card,Weekly
3263,42,Female,T-shirt,Clothing,35,Indiana,Violet,M,Spring,2.7,No,Standard,No,No,21,Cash,Every 3 Months
3264,56,Female,Shorts,Clothing,68,Vermont,Black,S,Fall,4.4,No,Express,No,No,31,Debit Card,Fortnightly
3265,28,Female,Pants,Clothing,50,Maine,Charcoal,S,Winter,4,No,Express,No,No,39,Cash,Bi-Weekly
3266,40,Female,Sunglasses,Accessories,100,Alabama,White,M,Winter,3.2,No,Express,No,No,28,Credit Card,Fortnightly
3267,49,Female,Coat,Outerwear,74,Alabama,Gray,S,Winter,4.2,No,Next Day Air,No,No,33,Bank Transfer,Weekly
3268,37,Female,Hoodie,Clothing,45,Idaho,Pink,L,Winter,3,No,Store Pickup,No,No,42,Credit Card,Quarterly
3269,22,Female,Dress,Clothing,97,Arkansas,Cyan,M,Fall,2.8,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
3270,27,Female,Blouse,Clothing,60,Ohio,Blue,M,Winter,4.9,No,Express,No,No,25,Cash,Monthly
3271,59,Female,Socks,Clothing,25,Illinois,Indigo,M,Winter,4.7,No,Express,No,No,48,PayPal,Annually
3272,35,Female,Socks,Clothing,55,Nevada,Magenta,XL,Spring,4.4,No,Standard,No,No,30,Credit Card,Weekly
3273,58,Female,Shoes,Footwear,99,Texas,Lavender,M,Winter,3.1,No,Next Day Air,No,No,34,PayPal,Quarterly
3274,58,Female,Belt,Accessories,45,Nevada,Orange,S,Summer,2.6,No,Free Shipping,No,No,34,PayPal,Every 3 Months
3275,46,Female,Sweater,Clothing,20,Oklahoma,Cyan,M,Spring,3.9,No,Store Pickup,No,No,14,Cash,Fortnightly
3276,43,Female,Pants,Clothing,88,Alabama,Green,XL,Summer,2.6,No,2-Day Shipping,No,No,2,Debit Card,Weekly
3277,39,Female,Scarf,Accessories,99,South Dakota,White,M,Summer,4,No,Store Pickup,No,No,41,PayPal,Every 3 Months
3278,59,Female,Skirt,Clothing,86,Texas,Blue,M,Spring,4.9,No,Store Pickup,No,No,3,Credit Card,Monthly
3279,59,Female,Dress,Clothing,70,Montana,Black,M,Summer,3.3,No,2-Day Shipping,No,No,18,Bank Transfer,Weekly
3280,59,Female,Hat,Accessories,50,Wyoming,Red,S,Fall,3,No,Express,No,No,1,Debit Card,Fortnightly
